symbol	ensembl_id
DEDD	ENSG00000158796
UFC1	ENSG00000143222
USP21	ENSG00000143258
PPOX	ENSG00000143224
B4GALT3	ENSG00000158850
ADAMTS4	ENSG00000158859
NDUFS2	ENSG00000158864
FCER1G	ENSG00000158869
APOA2	ENSG00000158874
TOMM40L	ENSG00000158882
SDHC	ENSG00000143252
FCGR2A	ENSG00000143226
HSPA6	ENSG00000173110
FCGR3A	ENSG00000203747
FCGR3B	ENSG00000162747
FCGR2B	ENSG00000072694
FCRLB	ENSG00000162746
DUSP12	ENSG00000081721
ATF6-DT	ENSG00000226889
ATF6	ENSG00000118217
OLFML2B	ENSG00000162745
SH2D1B	ENSG00000198574
UHMK1	ENSG00000152332
UAP1	ENSG00000117143
DDR2	ENSG00000162733
HSD17B7	ENSG00000132196
RGS4	ENSG00000117152
RGS5	ENSG00000143248
ENSG00000232995	ENSG00000232995
PBX1	ENSG00000185630
MGST3	ENSG00000143198
ALDH9A1	ENSG00000143149
TMCO1	ENSG00000143183
UCK2	ENSG00000143179
POGK	ENSG00000143157
TADA1	ENSG00000152382
POU2F1	ENSG00000143190
CD247	ENSG00000198821
CREG1	ENSG00000143162
RCSD1	ENSG00000198771
MPZL1	ENSG00000197965
MPC2	ENSG00000143158
DCAF6	ENSG00000143164
GPR161	ENSG00000143147
TIPRL	ENSG00000143155
SFT2D2	ENSG00000213064
XCL2	ENSG00000143185
DPT	ENSG00000143196
ATP1B1	ENSG00000143153
NME7	ENSG00000143156
BLZF1	ENSG00000117475
SLC19A2	ENSG00000117479
F5	ENSG00000198734
SELP	ENSG00000174175
SELL	ENSG00000188404
METTL18	ENSG00000171806
SCYL3	ENSG00000000457
KIFAP3	ENSG00000075945
GORAB	ENSG00000120370
FMO3	ENSG00000007933
FMO2	ENSG00000094963
FMO4	ENSG00000076258
PRRC2C	ENSG00000117523
VAMP4	ENSG00000117533
METTL13	ENSG00000010165
DNM3	ENSG00000197959
DNM3OS	ENSG00000230630
PIGC	ENSG00000135845
SUCO	ENSG00000094975
PRDX6-AS1	ENSG00000203739
PRDX6	ENSG00000117592
KLHL20	ENSG00000076321
CENPL	ENSG00000120334
DARS2	ENSG00000117593
ZBTB37	ENSG00000185278
RC3H1	ENSG00000135870
RABGAP1L	ENSG00000152061
CACYBP	ENSG00000116161
MRPS14	ENSG00000120333
KIAA0040	ENSG00000235750
COP1	ENSG00000143207
SEC16B	ENSG00000120341
RASAL2	ENSG00000075391
RALGPS2	ENSG00000116191
ANGPTL1	ENSG00000116194
FAM20B	ENSG00000116199
TOR3A	ENSG00000186283
ABL2	ENSG00000143322
SOAT1	ENSG00000057252
TOR1AIP2	ENSG00000169905
TOR1AIP1	ENSG00000143337
ENSG00000260360	ENSG00000260360
CEP350	ENSG00000135837
QSOX1	ENSG00000116260
ACBD6	ENSG00000230124
XPR1	ENSG00000143324
STX6	ENSG00000135823
MR1	ENSG00000153029
IER5	ENSG00000162783
GLUL	ENSG00000135821
RNASEL	ENSG00000135828
RGS16	ENSG00000143333
NPL	ENSG00000135838
DHX9	ENSG00000135829
LAMC1	ENSG00000135862
SMG7	ENSG00000116698
NCF2	ENSG00000116701
ARPC5	ENSG00000162704
RGL1	ENSG00000143344
TSEN15	ENSG00000198860
C1orf21	ENSG00000116667
EDEM3	ENSG00000116406
NIBAN1	ENSG00000135842
RNF2	ENSG00000121481
TRMT1L	ENSG00000121486
SWT1	ENSG00000116668
IVNS1ABP	ENSG00000116679
ENSG00000273004	ENSG00000273004
HMCN1	ENSG00000143341
TPR	ENSG00000047410
ODR4	ENSG00000157181
PTGS2	ENSG00000073756
RGS18	ENSG00000150681
RGS1	ENSG00000090104
RGS13	ENSG00000127074
RGS2	ENSG00000116741
UCHL5	ENSG00000116750
RO60	ENSG00000116747
GLRX2	ENSG00000023572
CDC73	ENSG00000134371
KCNT2	ENSG00000162687
CFH	ENSG00000000971
CFHR1	ENSG00000244414
ZBTB41	ENSG00000177888
DENND1B	ENSG00000213047
NEK7	ENSG00000151414
PTPRC	ENSG00000081237
MIR181A1HG	ENSG00000229989
NR5A2	ENSG00000116833
ZNF281	ENSG00000162702
DDX59	ENSG00000118197
CAMSAP2	ENSG00000118200
KIF21B	ENSG00000116852
TMEM9	ENSG00000116857
PKP1	ENSG00000081277
PHLDA3	ENSG00000174307
CSRP1	ENSG00000159176
NAV1	ENSG00000134369
IPO9-AS1	ENSG00000231871
IPO9	ENSG00000198700
SHISA4	ENSG00000198892
ENSG00000223774	ENSG00000223774
LMOD1	ENSG00000163431
TIMM17A	ENSG00000134375
RNPEP	ENSG00000176393
ELF3	ENSG00000163435
ARL8A	ENSG00000143862
PTPN7	ENSG00000143851
LGR6	ENSG00000133067
UBE2T	ENSG00000077152
PPP1R12B	ENSG00000077157
KDM5B	ENSG00000117139
PCAT6	ENSG00000228288
RABIF	ENSG00000183155
KLHL12	ENSG00000117153
ADIPOR1	ENSG00000159346
CYB5R1	ENSG00000159348
TMEM183A	ENSG00000163444
LINC01353	ENSG00000231507
BTG2-DT	ENSG00000233791
BTG2	ENSG00000159388
PRELP	ENSG00000188783
ATP2B4	ENSG00000058668
LAX1	ENSG00000122188
ZC3H11A	ENSG00000058673
ZBED6	ENSG00000257315
SNRPE	ENSG00000182004
SOX13	ENSG00000143842
ETNK2	ENSG00000143845
PLEKHA6	ENSG00000143850
PPP1R15B	ENSG00000158615
PIK3C2B	ENSG00000133056
MDM4	ENSG00000198625
NFASC	ENSG00000163531
RBBP5	ENSG00000117222
DSTYK	ENSG00000133059
CDK18	ENSG00000117266
ELK4	ENSG00000158711
SLC45A3	ENSG00000158715
NUCKS1	ENSG00000069275
RAB29	ENSG00000117280
SLC41A1	ENSG00000133065
PM20D1	ENSG00000162877
RHEX	ENSG00000263961
FAM72A	ENSG00000196550
SRGAP2	ENSG00000266028
RASSF5	ENSG00000266094
EIF2D	ENSG00000143486
MAPKAPK2	ENSG00000162889
IL10	ENSG00000136634
IL20	ENSG00000162891
FCMR	ENSG00000162894
PFKFB2	ENSG00000123836
YOD1	ENSG00000180667
CD55	ENSG00000196352
CR1	ENSG00000203710
CD46	ENSG00000117335
MIR29B2CHG	ENSG00000203709
CD34	ENSG00000174059
PLXNA2	ENSG00000076356
G0S2	ENSG00000123689
TRAF3IP3	ENSG00000009790
IRF6	ENSG00000117595
UTP25	ENSG00000117597
SERTAD4-AS1	ENSG00000203706
HHAT	ENSG00000054392
RCOR3	ENSG00000117625
TRAF5	ENSG00000082512
LINC00467	ENSG00000153363
SLC30A1	ENSG00000170385
NEK2	ENSG00000117650
LPGAT1	ENSG00000123684
INTS7	ENSG00000143493
PPP2R5A	ENSG00000066027
PACC1	ENSG00000065600
NENF	ENSG00000117691
ENSG00000260805	ENSG00000260805
ATF3	ENSG00000162772
BATF3	ENSG00000123685
NSL1	ENSG00000117697
TATDN3	ENSG00000203705
FLVCR1	ENSG00000162769
ANGEL2	ENSG00000174606
RPS6KC1	ENSG00000136643
SMYD2	ENSG00000143499
PTPN14	ENSG00000152104
CENPF	ENSG00000117724
KCTD3	ENSG00000136636
GPATCH2	ENSG00000092978
RRP15	ENSG00000067533
TGFB2	ENSG00000092969
LYPLAL1	ENSG00000143353
EPRS1	ENSG00000136628
BPNT1	ENSG00000162813
IARS2	ENSG00000067704
RAB3GAP2	ENSG00000118873
MARK1	ENSG00000116141
C1orf115	ENSG00000162817
MTARC2	ENSG00000117791
MTARC1	ENSG00000186205
HLX	ENSG00000136630
DUSP10	ENSG00000143507
TAF1A	ENSG00000143498
MIA3	ENSG00000154305
ENSG00000272750	ENSG00000272750
AIDA	ENSG00000186063
BROX	ENSG00000162819
DISP1	ENSG00000154309
TLR5	ENSG00000187554
SUSD4	ENSG00000143502
CAPN8	ENSG00000203697
CAPN2	ENSG00000162909
TP53BP2	ENSG00000143514
FBXO28	ENSG00000143756
DEGS1	ENSG00000143753
NVL	ENSG00000143748
CNIH4	ENSG00000143771
WDR26	ENSG00000162923
DNAH14	ENSG00000185842
LBR	ENSG00000143815
ENAH	ENSG00000154380
SRP9	ENSG00000143742
EPHX1	ENSG00000143819
ENSG00000242861	ENSG00000242861
TMEM63A	ENSG00000196187
PYCR2	ENSG00000143811
SDE2	ENSG00000143751
H3-3A	ENSG00000163041
ACBD3	ENSG00000182827
PARP1	ENSG00000143799
STUM	ENSG00000203685
ITPKB	ENSG00000143772
PSEN2	ENSG00000143801
COQ8A	ENSG00000163050
CDC42BPA	ENSG00000143776
ZNF678	ENSG00000181450
SNAP47	ENSG00000143740
JMJD4	ENSG00000081692
ARF1	ENSG00000143761
C1orf35	ENSG00000143793
MRPL55	ENSG00000162910
GUK1	ENSG00000143774
GJC2	ENSG00000198835
IBA57	ENSG00000181873
OBSCN	ENSG00000154358
TRIM11	ENSG00000154370
H2AC25	ENSG00000181218
RNF187	ENSG00000168159
RHOU	ENSG00000116574
RAB4A	ENSG00000168118
CCSAP	ENSG00000154429
NUP133	ENSG00000069248
ABCB10	ENSG00000135776
TAF5L	ENSG00000135801
URB2	ENSG00000135763
LINC01736	ENSG00000228058
GALNT2	ENSG00000143641
COG2	ENSG00000135775
AGT	ENSG00000135744
C1orf198	ENSG00000119280
TTC13	ENSG00000143643
ARV1	ENSG00000173409
FAM89A	ENSG00000182118
C1orf131	ENSG00000143633
GNPAT	ENSG00000116906
EXOC8	ENSG00000116903
SPRTN	ENSG00000010072
EGLN1	ENSG00000135766
ENSG00000233461	ENSG00000233461
TSNAX	ENSG00000116918
DISC1	ENSG00000162946
SIPA1L2	ENSG00000116991
NTPCR	ENSG00000135778
MAP3K21	ENSG00000143674
COA6	ENSG00000168275
TARBP1	ENSG00000059588
LINC01354	ENSG00000231768
IRF2BP2	ENSG00000168264
TOMM20	ENSG00000173726
RBM34	ENSG00000188739
ARID4B	ENSG00000054267
GGPS1	ENSG00000152904
ENSG00000285053	ENSG00000285053
TBCE	ENSG00000284770
B3GALNT2	ENSG00000162885
LYST	ENSG00000143669
NID1	ENSG00000116962
GPR137B	ENSG00000077585
ERO1B	ENSG00000086619
EDARADD	ENSG00000186197
LGALS8	ENSG00000116977
ENSG00000273058	ENSG00000273058
HEATR1	ENSG00000119285
MTR	ENSG00000116984
RYR2	ENSG00000198626
CHRM3	ENSG00000133019
FH	ENSG00000091483
OPN3	ENSG00000054277
CHML	ENSG00000203668
CEP170	ENSG00000143702
SDCCAG8	ENSG00000054282
AKT3	ENSG00000117020
ZBTB18	ENSG00000179456
ADSS2	ENSG00000035687
DESI2	ENSG00000121644
COX20	ENSG00000203667
HNRNPU	ENSG00000153187
EFCAB2	ENSG00000203666
KIF26B	ENSG00000162849
SMYD3	ENSG00000185420
TFB2M	ENSG00000162851
CNST	ENSG00000162852
SCCPDH	ENSG00000143653
AHCTF1	ENSG00000153207
ZNF670	ENSG00000277462
ZNF669	ENSG00000188295
ZNF124	ENSG00000196418
ENSG00000259865	ENSG00000259865
ZNF496	ENSG00000162714
NLRP3	ENSG00000162711
OR2M3	ENSG00000228198
SH3BP5L	ENSG00000175137
ZNF672	ENSG00000171161
ZNF692	ENSG00000171163
PGBD2	ENSG00000185220
FAM110C	ENSG00000184731
SH3YL1	ENSG00000035115
ACP1	ENSG00000143727
TMEM18	ENSG00000151353
PXDN	ENSG00000130508
ENSG00000232057	ENSG00000232057
EIPR1	ENSG00000032389
TRAPPC12	ENSG00000171853
ADI1	ENSG00000182551
RNASEH1	ENSG00000171865
RNASEH1-DT	ENSG00000234171
RPS7	ENSG00000171863
COLEC11	ENSG00000118004
CMPK2	ENSG00000134326
RSAD2	ENSG00000134321
ENSG00000271947	ENSG00000271947
RNF144A	ENSG00000151692
LINC01871	ENSG00000235576
ID2	ENSG00000115738
KIDINS220	ENSG00000134313
MBOAT2	ENSG00000143797
ASAP2	ENSG00000151693
ITGB1BP1	ENSG00000119185
CPSF3	ENSG00000119203
IAH1	ENSG00000134330
ADAM17	ENSG00000151694
YWHAQ	ENSG00000134308
TAF1B	ENSG00000115750
ENSG00000269973	ENSG00000269973
ENSG00000260077	ENSG00000260077
KLF11	ENSG00000172059
HPCAL1	ENSG00000115756
ODC1	ENSG00000115758
NOL10	ENSG00000115761
RN7SL832P	ENSG00000243819
ATP6V1C2	ENSG00000143882
PDIA6	ENSG00000143870
SLC66A3	ENSG00000162976
ROCK2	ENSG00000134318
E2F6	ENSG00000169016
GREB1	ENSG00000196208
LPIN1	ENSG00000134324
TRIB2	ENSG00000071575
NBAS	ENSG00000151779
DDX1	ENSG00000079785
MYCN	ENSG00000134323
CYRIA	ENSG00000197872
SMC6	ENSG00000163029
GEN1	ENSG00000178295
KCNS3	ENSG00000170745
RDH14	ENSG00000240857
TTC32	ENSG00000183891
WDR35	ENSG00000118965
LAPTM4A	ENSG00000068697
SDC1	ENSG00000115884
PUM2	ENSG00000055917
RHOB	ENSG00000143878
GDF7	ENSG00000143869
LDAH	ENSG00000118961
ATAD2B	ENSG00000119778
UBXN2A	ENSG00000173960
WDCP	ENSG00000163026
FKBP1B	ENSG00000119782
SF3B6	ENSG00000115128
FAM228B	ENSG00000219626
TP53I3	ENSG00000115129
ITSN2	ENSG00000198399
NCOA1	ENSG00000084676
PTRHD1	ENSG00000184924
ADCY3	ENSG00000138031
DNAJC27	ENSG00000115137
DNAJC27-AS1	ENSG00000224165
POMC	ENSG00000115138
DNMT3A	ENSG00000119772
DTNB	ENSG00000138101
ASXL2	ENSG00000143970
KIF3C	ENSG00000084731
RAB10	ENSG00000084733
HADHA	ENSG00000084754
HADHB	ENSG00000138029
SELENOI	ENSG00000138018
SLC35F6	ENSG00000213699
MAPRE3	ENSG00000084764
TMEM214	ENSG00000119777
AGBL5	ENSG00000084693
OST4	ENSG00000228474
EMILIN1	ENSG00000138080
KHK	ENSG00000138030
PREB	ENSG00000138073
ATRAID	ENSG00000138085
MPV17	ENSG00000115204
GTF3C2	ENSG00000115207
GTF3C2-AS2	ENSG00000234072
EIF2B4	ENSG00000115211
SNX17	ENSG00000115234
ZNF513	ENSG00000163795
PPM1G	ENSG00000115241
NRBP1	ENSG00000115216
KRTCAP3	ENSG00000157992
IFT172	ENSG00000138002
FNDC4	ENSG00000115226
ZNF512	ENSG00000243943
GPN1	ENSG00000198522
SUPT7L	ENSG00000119760
SLC4A1AP	ENSG00000163798
MRPL33	ENSG00000243147
BABAM2	ENSG00000158019
FOSL2	ENSG00000075426
PPP1CB	ENSG00000213639
TRMT61B	ENSG00000171103
WDR43	ENSG00000163811
CLIP4	ENSG00000115295
YPEL5	ENSG00000119801
LBH	ENSG00000213626
LCLAT1	ENSG00000172954
CAPN13	ENSG00000162949
EHD3	ENSG00000013016
MEMO1	ENSG00000162959
DPY30	ENSG00000162961
SPAST	ENSG00000021574
SLC30A6	ENSG00000152683
YIPF4	ENSG00000119820
ENSG00000272754	ENSG00000272754
BIRC6	ENSG00000115760
TTC27	ENSG00000018699
LTBP1	ENSG00000049323
RASGRP3	ENSG00000152689
FAM98A	ENSG00000119812
CRIM1-DT	ENSG00000260025
CRIM1	ENSG00000150938
FEZ2	ENSG00000171055
STRN	ENSG00000115808
HEATR5B	ENSG00000008869
GPATCH11	ENSG00000152133
EIF2AK2	ENSG00000055332
CEBPZOS	ENSG00000218739
CEBPZ	ENSG00000115816
NDUFAF7	ENSG00000003509
PRKD3	ENSG00000115825
QPCT	ENSG00000115828
CDC42EP3	ENSG00000163171
RMDN2	ENSG00000115841
CYP1B1	ENSG00000138061
ATL2	ENSG00000119787
HNRNPLL	ENSG00000143889
GALM	ENSG00000143891
SRSF7	ENSG00000115875
GEMIN6	ENSG00000152147
DHX57	ENSG00000163214
MORN2	ENSG00000188010
SOS1	ENSG00000115904
MAP4K3	ENSG00000011566
MAP4K3-DT	ENSG00000231312
TMEM178A	ENSG00000152154
THUMPD2	ENSG00000138050
SLC8A1	ENSG00000183023
PKDCC	ENSG00000162878
EML4	ENSG00000143924
COX7A2L	ENSG00000115944
MTA3	ENSG00000057935
HAAO	ENSG00000162882
ZFP36L2	ENSG00000152518
THADA	ENSG00000115970
PLEKHH2	ENSG00000152527
DYNC2LI1	ENSG00000138036
LRPPRC	ENSG00000138095
PPM1B	ENSG00000138032
PREPL	ENSG00000138078
CAMKMT	ENSG00000143919
SRBD1	ENSG00000068784
PRKCE	ENSG00000171132
EPAS1	ENSG00000116016
ATP6V1E2	ENSG00000250565
RHOQ	ENSG00000119729
PIGF	ENSG00000151665
CRIPT	ENSG00000119878
SOCS5	ENSG00000171150
MCFD2	ENSG00000180398
TTC7A	ENSG00000068724
CALM2	ENSG00000143933
EPCAM	ENSG00000119888
MSH2	ENSG00000095002
KCNK12	ENSG00000184261
MSH6	ENSG00000116062
FBXO11	ENSG00000138081
FOXN2	ENSG00000170802
PPP1R21-DT	ENSG00000272663
PPP1R21	ENSG00000162869
STON1	ENSG00000243244
CHAC2	ENSG00000143942
ERLEC1	ENSG00000068912
PSME4	ENSG00000068878
ACYP2	ENSG00000170634
SPTBN1	ENSG00000115306
RTN4	ENSG00000115310
CLHC1	ENSG00000162994
RPS27A	ENSG00000143947
MTIF2	ENSG00000085760
CCDC88A	ENSG00000115355
CFAP36	ENSG00000163001
PPP4R3B	ENSG00000275052
PPP4R3B-DT	ENSG00000272606
PNPT1	ENSG00000138035
EFEMP1	ENSG00000115380
CCDC85A	ENSG00000055813
VRK2	ENSG00000028116
FANCL	ENSG00000115392
BCL11A	ENSG00000119866
PAPOLG	ENSG00000115421
REL	ENSG00000162924
PUS10	ENSG00000162927
PEX13	ENSG00000162928
SANBR	ENSG00000162929
C2orf74	ENSG00000237651
USP34	ENSG00000115464
USP34-DT	ENSG00000270820
XPO1	ENSG00000082898
FAM161A	ENSG00000170264
CCT4	ENSG00000115484
COMMD1	ENSG00000173163
B3GNT2	ENSG00000170340
EHBP1	ENSG00000115504
WDPCP	ENSG00000143951
MDH1	ENSG00000014641
UGP2	ENSG00000169764
VPS54	ENSG00000143952
PELI1	ENSG00000197329
ENSG00000225889	ENSG00000225889
LGALSL	ENSG00000119862
AFTPH-DT	ENSG00000260101
AFTPH	ENSG00000119844
SERTAD2	ENSG00000179833
SLC1A4	ENSG00000115902
CEP68	ENSG00000011523
RAB1A	ENSG00000138069
ACTR2	ENSG00000138071
SPRED2	ENSG00000198369
MEIS1	ENSG00000143995
ETAA1	ENSG00000143971
C1D	ENSG00000197223
DNAAF10	ENSG00000243667
PNO1	ENSG00000115946
PPP3R1	ENSG00000221823
CNRIP1	ENSG00000119865
PLEK	ENSG00000115956
FBXO48	ENSG00000204923
ARHGAP25	ENSG00000163219
ANTXR1	ENSG00000169604
GFPT1	ENSG00000198380
NFU1	ENSG00000169599
AAK1	ENSG00000115977
ANXA4	ENSG00000196975
GMCL1	ENSG00000087338
SNRNP27	ENSG00000124380
MXD1	ENSG00000059728
PCBP1	ENSG00000169564
C2orf42	ENSG00000115998
TIA1	ENSG00000116001
PCYOX1	ENSG00000116005
SNRPG	ENSG00000143977
FAM136A	ENSG00000035141
TGFA	ENSG00000163235
TEX261	ENSG00000144043
NAGK	ENSG00000124357
MCEE	ENSG00000124370
MPHOSPH10	ENSG00000124383
PAIP2B	ENSG00000124374
ZNF638	ENSG00000075292
DYSF	ENSG00000135636
CYP26B1	ENSG00000003137
EXOC6B	ENSG00000144036
SPR	ENSG00000116096
SFXN5	ENSG00000144040
RAB11FIP5	ENSG00000135631
SMYD5	ENSG00000135632
PRADC1	ENSG00000135617
CCT7	ENSG00000135624
FBXO41	ENSG00000163013
ALMS1	ENSG00000116127
TPRKB	ENSG00000144034
DUSP11	ENSG00000144048
STAMBP	ENSG00000124356
ACTG2	ENSG00000163017
DGUOK	ENSG00000114956
DGUOK-AS1	ENSG00000237883
TET3	ENSG00000187605
BOLA3	ENSG00000163170
MOB1A	ENSG00000114978
MTHFD2	ENSG00000065911
DCTN1	ENSG00000204843
WDR54	ENSG00000005448
RTKN	ENSG00000114993
INO80B	ENSG00000115274
MOGS	ENSG00000115275
MRPL53	ENSG00000204822
CCDC142	ENSG00000135637
TTC31	ENSG00000115282
LBX2	ENSG00000179528
PCGF1	ENSG00000115289
AUP1	ENSG00000115307
HTRA2	ENSG00000115317
LOXL3	ENSG00000115318
DOK1	ENSG00000115325
HK2	ENSG00000159399
POLE4	ENSG00000115350
MRPL19	ENSG00000115364
GCFC2	ENSG00000005436
ENSG00000270696	ENSG00000270696
SUCLG1	ENSG00000163541
TMSB10	ENSG00000034510
KCMF1	ENSG00000176407
TCF7L1	ENSG00000152284
TGOLN2	ENSG00000152291
RETSAT	ENSG00000042445
ELMOD3	ENSG00000115459
CAPG	ENSG00000042493
MAT2A	ENSG00000168906
GGCX	ENSG00000115486
VAMP8	ENSG00000118640
VAMP5	ENSG00000168899
RNF181	ENSG00000168894
TMEM150A	ENSG00000168890
USP39	ENSG00000168883
C2orf68	ENSG00000168887
GNLY	ENSG00000115523
ATOH8	ENSG00000168874
ST3GAL5	ENSG00000115525
POLR1A	ENSG00000068654
PTCD3	ENSG00000132300
IMMT	ENSG00000132305
MRPL35	ENSG00000132313
REEP1	ENSG00000068615
KDM3A	ENSG00000115548
CHMP3	ENSG00000115561
RNF103	ENSG00000239305
RMND5A	ENSG00000153561
CD8A	ENSG00000153563
CD8B	ENSG00000172116
LINC01943	ENSG00000280721
CYTOR	ENSG00000222041
KRCC1	ENSG00000172086
FABP1	ENSG00000163586
EIF2AK3	ENSG00000172071
EIF2AK3-DT	ENSG00000234028
RPIA	ENSG00000153574
IGKC	ENSG00000211592
MAL	ENSG00000172005
MRPS5	ENSG00000144029
ZNF514	ENSG00000144026
ZNF2	ENSG00000275111
PROM2	ENSG00000155066
FAHD2A	ENSG00000115042
LINC00342	ENSG00000232931
ANKRD36C	ENSG00000174501
ADRA2B	ENSG00000274286
DUSP2	ENSG00000158050
STARD7	ENSG00000084090
TMEM127	ENSG00000135956
CIAO1	ENSG00000144021
SNRNP200	ENSG00000144028
ITPRIPL1	ENSG00000198885
NCAPH	ENSG00000121152
ARID5A	ENSG00000196843
KANSL3	ENSG00000114982
LMAN2L	ENSG00000114988
CNNM4	ENSG00000158158
CNNM3	ENSG00000168763
ANKRD39	ENSG00000213337
SEMA4C	ENSG00000168758
FAM178B	ENSG00000168754
FAHD2B	ENSG00000144199
ANKRD36	ENSG00000135976
APPAT	ENSG00000230606
ANKRD36B	ENSG00000196912
COX5B	ENSG00000135940
ACTR1B	ENSG00000115073
TMEM131	ENSG00000075568
INPP4A	ENSG00000040933
COA5	ENSG00000183513
UNC50	ENSG00000115446
MGAT4A	ENSG00000071073
LINC02611	ENSG00000226791
CRACDL	ENSG00000196872
LIPT1	ENSG00000144182
MITD1	ENSG00000158411
MRPL30	ENSG00000185414
TXNDC9	ENSG00000115514
EIF5B	ENSG00000158417
REV1	ENSG00000135945
AFF3	ENSG00000144218
LONRF2	ENSG00000170500
CHST10	ENSG00000115526
PDCL3	ENSG00000115539
RPL31	ENSG00000071082
TBC1D8	ENSG00000204634
CNOT11	ENSG00000158435
RNF149	ENSG00000163162
MAP4K4	ENSG00000071054
LINC01127	ENSG00000281162
IL1R2	ENSG00000115590
IL1R1	ENSG00000115594
IL1RL1	ENSG00000115602
IL18R1	ENSG00000115604
IL18RAP	ENSG00000115607
TMEM182	ENSG00000170417
MRPS9	ENSG00000135972
TGFBRAP1	ENSG00000135966
C2orf49-DT	ENSG00000272994
C2orf49	ENSG00000135974
FHL2	ENSG00000115641
NCK2	ENSG00000071051
ECRG4	ENSG00000119147
UXS1	ENSG00000115652
ST6GAL2	ENSG00000144057
SULT1C4	ENSG00000198075
GCC2	ENSG00000135968
LIMS1	ENSG00000169756
RANBP2	ENSG00000153201
CCDC138	ENSG00000163006
SH3RF3	ENSG00000172985
SEPTIN10	ENSG00000186522
SOWAHC	ENSG00000198142
RGPD5	ENSG00000015568
NPHP1	ENSG00000144061
MTLN	ENSG00000175701
MIR4435-2HG	ENSG00000172965
BCL2L11	ENSG00000153094
ENSG00000271590	ENSG00000271590
ENSG00000270190	ENSG00000270190
ANAPC1	ENSG00000153107
MERTK	ENSG00000153208
TMEM87B	ENSG00000153214
FBLN7	ENSG00000144152
ZC3H8	ENSG00000144161
ZC3H6	ENSG00000188177
TTL	ENSG00000114999
POLR1B	ENSG00000125630
CHCHD5	ENSG00000125611
SLC20A1	ENSG00000144136
IL1B	ENSG00000125538
IL1RN	ENSG00000136689
PSD4	ENSG00000125637
PAX8	ENSG00000125618
ZNG1B	ENSG00000136682
PGM5P4-AS1	ENSG00000231943
RABL2A	ENSG00000144134
SLC35F5	ENSG00000115084
ACTR3	ENSG00000115091
DDX18	ENSG00000088205
ENSG00000236255	ENSG00000236255
CCDC93	ENSG00000125633
INSIG2	ENSG00000125629
MARCO	ENSG00000019169
STEAP3	ENSG00000115107
C2orf76	ENSG00000186132
DBI	ENSG00000155368
TMEM37	ENSG00000171227
TMEM177	ENSG00000144120
PTPN4	ENSG00000088179
EPB41L5	ENSG00000115109
TMEM185B	ENSG00000226479
RALB	ENSG00000144118
INHBB	ENSG00000163083
TFCP2L1	ENSG00000115112
CLASP1	ENSG00000074054
NIFK-AS1	ENSG00000236859
NIFK	ENSG00000155438
TSN	ENSG00000211460
GYPC	ENSG00000136732
BIN1	ENSG00000136717
ERCC3	ENSG00000163161
MAP3K2	ENSG00000169967
PROC	ENSG00000115718
IWS1	ENSG00000163166
ENSG00000272789	ENSG00000272789
LIMS2	ENSG00000072163
WDR33	ENSG00000136709
SFT2D3	ENSG00000173349
POLR2D	ENSG00000144231
AMMECR1L	ENSG00000144233
ENSG00000272667	ENSG00000272667
SAP130	ENSG00000136715
UGGT1	ENSG00000136731
HS6ST1	ENSG00000136720
CCDC74B	ENSG00000152076
SMPD4	ENSG00000136699
MZT2B	ENSG00000152082
CCDC115	ENSG00000136710
IMP4	ENSG00000136718
PTPN18	ENSG00000072135
FAM168B	ENSG00000152102
PLEKHB2	ENSG00000115762
MZT2A	ENSG00000173272
CCDC74A	ENSG00000163040
LYPD1	ENSG00000150551
MGAT5	ENSG00000152127
TMEM163	ENSG00000152128
CCNT2	ENSG00000082258
RAB3GAP1	ENSG00000115839
ZRANB3	ENSG00000121988
R3HDM1	ENSG00000048991
UBXN4	ENSG00000144224
MCM6	ENSG00000076003
DARS1	ENSG00000115866
CXCR4	ENSG00000121966
HNMT	ENSG00000150540
SPOPL	ENSG00000144228
KYNU	ENSG00000115919
ARHGAP15	ENSG00000075884
GTDC1	ENSG00000121964
ZEB2	ENSG00000169554
ACVR2A	ENSG00000121989
ORC4	ENSG00000115947
MBD5	ENSG00000204406
EPC2	ENSG00000135999
MMADHC	ENSG00000168288
RND3	ENSG00000115963
RBM43	ENSG00000184898
NMI	ENSG00000123609
TNFAIP6	ENSG00000123610
RIF1	ENSG00000080345
ARL5A	ENSG00000162980
STAM2	ENSG00000115145
FMNL2	ENSG00000157827
PRPF40A	ENSG00000196504
ARL6IP6	ENSG00000177917
NR4A2	ENSG00000153234
GPD2	ENSG00000115159
CYTIP	ENSG00000115165
ACVR1	ENSG00000115170
PKP4	ENSG00000144283
DAPL1	ENSG00000163331
TANC1	ENSG00000115183
WDSUB1	ENSG00000196151
BAZ2B	ENSG00000123636
BAZ2B-AS1	ENSG00000224152
MARCHF7	ENSG00000136536
CD302	ENSG00000241399
LY75	ENSG00000054219
PLA2R1	ENSG00000153246
RBMS1	ENSG00000153250
TANK	ENSG00000136560
PSMD14	ENSG00000115233
DPP4	ENSG00000197635
FAP	ENSG00000078098
IFIH1	ENSG00000115267
GCA	ENSG00000115271
FIGN	ENSG00000182263
COBLL1	ENSG00000082438
SLC38A11	ENSG00000169507
SCN3A	ENSG00000153253
CSRNP3	ENSG00000178662
TTC21B	ENSG00000123607
SCN9A	ENSG00000169432
